"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGB","FRGT","FRTH","GAHT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014826","FLINT FCWOS, MI US","1989-06-14","  100","  100","4.47"," 1955",,,,," 1413","0.13","0.0","0.0",,"72","59",,"  340",,,"  270",,"10.1",,,"11.4","    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-15","  100","  100","5.59"," 1550",,,,," 1612","0.25","0.0","0.0",,"69","58",,"  270",,,"  270",,"12.1",,,"15.0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-16","   90","  100","8.95"," 1750",,,,," 1734","0.02","0.0","0.0",,"64","50",,"  230",,,"  225",,"14.1",,,"17.2","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-17","   80","  100","8.28"," 1650",,,,," 1641","0.03","0.0","0.0",,"69","49",,"  270",,,"  270",,"13.0",,,"17.2","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-18","   50","   50","8.28"," 0853",,,,," 1106","0.00","0.0","0.0",,"82","53",,"  250",,,"  225",,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-19","   90","  100","4.03"," 1025",,,,," 1031","1.13","0.0","0.0",,"70","58",,"  300",,,"  360",,"13.0",,,"13.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-20","   90","   90","5.14"," 1850",,,,," 1906","0.00","0.0","0.0",,"74","56",,"   30",,,"   45",,"8.1",,,"9.2","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-21","  100","  100","4.25"," 1550",,,,," 1607","0.34","0.0","0.0",,"69","61",,"  100",,,"   90",,"6.0",,,"6.9","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-22","   90","   90","4.47"," 1452",,,,," 1548","0.11","0.0","0.0",,"79","63",,"  230",,,"  225",,"10.1",,,"15.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-23","   90","   90","6.04"," 1850",,,,," 1355","0.00","0.0","0.0",,"87","61",,"  270",,,"   45",,"17.0",,,"19.5","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-24","   70","   80","5.59"," 2150",,,,," 2147","0.00","0.0","0.0",,"88","66",,"   60",,,"   45",,"12.1",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-25","   40","   40","3.80"," 2350",,,,," 0807","0.00","0.0","0.0",,"86","62",,"   80",,,"   45",,"8.1",,,"9.2",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-26","   90","   80","7.83"," 1912",,,,," 1818","0.82","0.0","0.0",,"89","66",,"  200",,,"  180",,"29.1",,,"32.2","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-27","   90","  100","7.38"," 2152",,,,," 2205","0.02","0.0","0.0",,"79","65",,"  290",,,"  270",,"10.1",,,"15.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-28","   20","   20","10.07"," 1553",,,,," 1324","0.00","0.0","0.0",,"76","52",,"   10",,,"  360",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-29","   30","   40","7.16"," 0950",,,,," 1003","0.00","0.0","0.0",,"72","46",,"   50",,,"   45",,"14.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-06-30","   10","   20","4.25"," 2252",,,,," 2244","0.00","0.0","0.0",,"78","48",,"  170",,,"  180",,"6.9",,,"10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-01","    0","    0","4.70"," 0850",,,,," 1526","0.00","0.0","0.0",,"84","53",,"  150",,,"  225",,"10.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-02","   40","   20","3.80"," 1833",,,,," 1842","0.60","0.0","0.0",,"86","60",,"  180",,,"  180",,"21.9",,,"40.3","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-03","   80","   90","4.92"," 1350",,,,," 1629","0.00","0.0","0.0",,"83","65",,"  200",,,"  180",,"12.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-04","   50","   70","3.58"," 1853",,,,," 1843","0.00","0.0","0.0",,"87","61",,"   80",,,"   90",,"8.9",,,"10.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-05","   40","   40","5.59"," 1854",,,,," 1341","0.00","0.0","0.0",,"84","66",,"   80",,,"   90",,"10.1",,,"12.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-06","   20","   30","4.70"," 1752",,,,," 1716","0.00","0.0","0.0",,"87","64",,"  240",,,"  225",,"6.9",,,"10.3","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-07","   30","   30","7.16"," 1450",,,,," 1419","0.00","0.0","0.0",,"83","67",,"  350",,,"  315",,"14.1",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-08","   60","   80","4.70"," 1651",,,,," 1641","0.00","0.0","0.0",,"80","59",,"  240",,,"  225",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-09","   50","   50","9.62"," 1352",,,,," 1310","0.00","0.0","0.0",,"87","65",,"  260",,,"  270",,"17.0",,,"19.5",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-10","   40","   50","12.97"," 1054",,,,," 1021","0.00","0.0","0.0",,"90","70",,"  270",,,"  270",,"21.9",,,"28.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-11","   60","   80","6.04"," 1452",,,,," 1348","0.00","0.0","0.0",,"83","61",,"  360",,,"  360",,"13.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-12","   80","   70","5.82"," 1853",,,,," 1932","0.08","0.0","0.0",,"77","60",,"   20",,,"  360",,"12.1",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-13","   60","   60","7.83"," 1750",,,,," 1600","0.01","0.0","0.0",,"77","53",,"   30",,,"   45",,"14.1",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-14","   20","   40","5.59"," 1551",,,,," 1532","0.01","0.0","0.0",,"79","50",,"  360",,,"  360",,"17.9",,,"30.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-15","   40","   60","4.03"," 1751",,,,," 1543","0.00","0.0","0.0",,"77","51",,"  220",,,"  180",,"8.9",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-16","   20","   20","5.37"," 1550",,,,," 1552","0.00","0.0","0.0",,"81","54",,"  340",,,"  360",,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-17","   20","   10","5.14"," 1552",,,,," 1446","0.00","0.0","0.0",,"82","54",,"  240",,,"  225",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-18","   60","   70","4.47"," 1252",,,,," 1508","0.00","0.0","0.0",,"86","59",,"  190",,,"  180",,"8.9",,,"13.9","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-19","  100","  100","8.28"," 1450",,,,," 1508","0.16","0.0","0.0",,"73","64",,"   40",,,"   45",,"13.0",,,"16.1","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-20","  100","  100","11.41"," 1350",,,,," 1354","0.51","0.0","0.0",,"68","63",,"   30",,,"   45",,"17.9",,,"25.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-21","  100","  100","7.38"," 0050",,,,," 0758","0.02","0.0","0.0",,"75","62",,"   40",,,"   45",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-22","   70","   60","5.14"," 1951",,,,," 1828","0.00","0.0","0.0",,"86","65",,"   70",,,"  315",,"8.9",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-23","   40","   60","2.91"," 1350",,,,," 1338","0.00","0.0","0.0",,"89","63",,"  170",,,"  180",,"6.0",,,"10.3","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-24","   50","   80","4.47"," 1151",,,,," 1137","0.00","0.0","0.0",,"90","68",,"  320",,,"  315",,"8.1",,,"12.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-25","   60","   80","4.70"," 0951",,,,," 1244","0.00","0.0","0.0",,"87","70",,"  210",,,"  225",,"8.9",,,"11.4","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-26","   20","   20","5.14"," 1754",,,,," 1726","0.00","0.0","0.0",,"89","67",,"  240",,,"  270",,"8.9",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-27","   80","   90","8.28"," 0922",,,,," 0921","1.26","0.0","0.0",,"84","68",,"  300",,,"  315",,"19.9",,,"25.3","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-28","   50","   60","9.40"," 1352",,,,," 1058","0.00","0.0","0.0",,"74","54",,"  330",,,"  360",,"15.0",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-29","   70","   80","5.14"," 1453",,,,," 1456","0.00","0.0","0.0",,"75","48",,"  120",,,"  135",,"12.1",,,"17.2","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-30","   90","  100","9.17"," 1052",,,,," 1134","0.00","0.0","0.0",,"75","61",,"  140",,,"  135",,"16.1",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-07-31","   10","   20","3.80"," 0852",,,,," 1041","0.00","0.0","0.0",,"83","54",,"   70",,,"   90",,"8.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-01","   20","   20","3.58"," 1452",,,,," 1606","0.00","0.0","0.0",,"84","57",,"  190",,,"  270",,"8.1",,,"11.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-02","   40","   40","10.74"," 1652",,,,," 1211","0.00","0.0","0.0",,"86","62",,"  250",,,"  270",,"17.9",,,"25.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-03","   20","   30","11.18"," 1553",,,,," 1818","0.00","0.0","0.0",,"88","63",,"  220",,,"  225",,"17.9",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-04","   60","   70","10.07"," 0854",,,,," 0901","0.98","0.0","0.0",,"83","70",,"  200",,,"  180",,"21.0",,,"28.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-05","   50","   40","10.29"," 0323",,,,," 0256","0.90","0.0","0.0",,"86","67",,"  300",,,"  270",,"19.9",,,"43.6","    1",,"    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-06","   70","   80","11.41"," 1452",,,,," 1846","0.00","0.0","0.0",,"73","52",,"  340",,,"  315",,"17.9",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-07","   50","   60","9.62"," 1552",,,,," 1728","0.00","0.0","0.0",,"64","46",,"  300",,,"  315",,"16.1",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-08","   40","   30","5.59"," 1050",,,,," 1220","0.00","0.0","0.0",,"72","44",,"  270",,,"  270",,"8.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-09","   80","   90","3.13"," 1051",,,,," 1912","0.00","0.0","0.0",,"80","53",,"  290",,,"  225",,"6.9",,,"17.2",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-10","   30","   40","5.14"," 1453",,,,," 1836","0.00","0.0","0.0",,"82","57",,"  200",,,"  270",,"12.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-11","   20","   30","5.14"," 1729",,,,," 1701","0.48","0.0","0.0",,"85","56",,"   50",,,"  315",,"17.0",,,"28.9","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-12","   30","   30","3.80"," 1452",,,,," 1445","0.00","0.0","0.0",,"84","56",,"  360",,,"  360",,"8.1",,,"10.3","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-13","   30","   40","5.37"," 1253",,,,," 1405","0.31","0.0","0.0",,"81","57",,"  220",,,"  270",,"8.9",,,"26.4","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-14","   60","   50","8.05"," 1831",,,,," 1735","0.69","0.0","0.0",,"82","59",,"  230",,,"  270",,"21.0",,,"25.3","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-15","   80","   90","7.83"," 1350",,,,," 1400","0.52","0.0","0.0",,"78","63",,"  300",,,"  315",,"16.1",,,"24.2","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-16","   80","   90","6.04"," 0951",,,,," 1347","0.00","0.0","0.0",,"75","56",,"  340",,,"  315",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-17","   40","   30","6.71"," 1853",,,,," 1805","0.00","0.0","0.0",,"76","51",,"   20",,,"   45",,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-18","   80","   90","5.82"," 1152",,,,," 1430","0.00","0.0","0.0",,"76","48",,"   50",,,"   90",,"12.1",,,"13.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-19","   50","   40","5.37"," 1550",,,,," 1545","0.00","0.0","0.0",,"78","54",,"  170",,,"  180",,"13.0",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-20","   70","   80","10.74"," 1350",,,,," 1413","0.42","0.0","0.0",,"80","62",,"  220",,,"  225",,"17.9",,,"21.9","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-21","   20","   30","9.62"," 1253",,,,," 1255","0.00","0.0","0.0",,"79","59",,"  270",,,"  270",,"19.9",,,"23.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-22","   70","  100","9.17"," 1450",,,,," 1453","0.93","0.0","0.0",,"82","58",,"  240",,,"  225",,"17.0",,,"24.2","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-23","   90","  100","7.83"," 1650",,,,," 1720","0.07","0.0","0.0",,"72","59",,"  360",,,"  360",,"12.1",,,"16.1","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-24","   20","   40","9.62"," 1850",,,,," 1848","0.00","0.0","0.0",,"74","52",,"   30",,,"   45",,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-25","   10","   10","5.59"," 1752",,,,," 1159","0.00","0.0","0.0",,"76","47",,"   30",,,"  135",,"10.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-26","   40","   30","3.36"," 1150",,,,," 1406","0.00","0.0","0.0",,"79","51",,"  140",,,"  135",,"8.9",,,"12.8","    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-27","   60","   50","5.14"," 1653",,,,," 1612","0.00","0.0","0.0",,"82","62",,"  270",,,"  270",,"10.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-28","   90","  100","7.61"," 1925",,,,," 1205","0.21","0.0","0.0",,"77","63",,"  170",,,"  135",,"10.1",,,"12.8","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-29","   90","  100","8.72"," 1152",,,,," 1541","0.05","0.0","0.0",,"81","66",,"  250",,,"  225",,"15.0",,,"18.3","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-30","   20","   20","9.17"," 1552",,,,," 1349","0.00","0.0","0.0",,"75","56",,"  310",,,"  270",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-08-31","   40","   40","8.28"," 1654",,,,," 1616","0.00","0.0","0.0",,"83","54",,"  190",,,"  180",,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-01","   90","   90","9.17"," 1632",,,,," 1552","0.42","0.0","0.0",,"77","59",,"  350",,,"  315",,"17.9",,,"23.0","    1",,"    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-02","   20","   20","5.37"," 1150",,,,," 1203","0.00","0.0","0.0",,"73","50",,"  310",,,"  315",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-03","   30","   40","4.25"," 1551",,,,," 1736","0.00","0.0","0.0",,"75","50",,"   60",,,"   45",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-04","   60","   70","7.83"," 1451",,,,," 1035","0.00","0.0","0.0",,"76","50",,"  120",,,"  135",,"15.0",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-05","   70","   70","6.93"," 1654",,,,," 1646","0.00","0.0","0.0",,"80","63",,"  200",,,"  180",,"13.0",,,"15.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-06","  100","  100","5.37"," 2330",,,,," 2116","0.33","0.0","0.0",,"77","66",,"  140",,,"  135",,"8.9",,,"16.1","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-07","   90","   80","7.61"," 1052",,,,," 0226","0.04","0.0","0.0",,"79","67",,"  180",,,"  135",,"13.0",,,"17.2","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-08","   80","   80","8.95"," 1550",,,,," 1557","2.34","0.0","0.0",,"84","68",,"  300",,,"  315",,"23.0",,,"50.6","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-09","   90","   90","10.07"," 1352",,,,," 1249","0.82","0.0","0.0",,"83","65",,"  220",,,"  225",,"19.9",,,"23.0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-10","   90","   80","7.38"," 1050",,,,," 1214","0.00","0.0","0.0",,"73","58",,"  330",,,"  360",,"15.0",,,"16.1","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-11","   60","   70","3.13"," 0852",,,,," 1033","0.00","0.0","0.0",,"74","51",,"   80",,,"   45",,"8.1",,,"8.1",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-12","   60","   40","6.26"," 1151",,,,," 1557","0.00","0.0","0.0",,"72","53",,"  300",,,"  315",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-13","  100","  100","8.05"," 1351",,,,," 1244","0.16","0.0","0.0",,"55","51",,"   20",,,"  360",,"12.1",,,"16.1","    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-14","   90","  100","8.50"," 1250",,,,," 1131","0.00","0.0","0.0",,"56","50",,"   60",,,"   45",,"16.1",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-15","   30","   30","5.59"," 1254",,,,," 1247","0.00","0.0","0.0",,"68","40",,"  140",,,"  135",,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-16","  100","  100","6.26"," 1653",,,,," 1722","0.21","0.0","0.0",,"60","51",,"  350",,,"  135",,"13.0",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-17","   20","    0","5.14"," 1250",,,,," 1152","0.00","0.0","0.0",,"72","49",,"  350",,,"  315",,"8.9",,,"11.4","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-18","    0","    0","3.36"," 2050",,,,," 1323","0.00","0.0","0.0",,"74","45",,"  130",,,"  180",,"6.9",,,"11.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-19","   10","   20","4.25"," 1452",,,,," 1425","0.00","0.0","0.0",,"75","49",,"  160",,,"  180",,"8.9",,,"11.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-20","   60","   70","2.24"," 2153",,,,," 1356","0.00","0.0","0.0",,"76","49",,"  150",,,"  135",,"4.9",,,"9.2","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-21","   50","   30","2.68"," 1450",,,,," 1420","0.00","0.0","0.0",,"78","50",,"  110",,,"  180",,"6.9",,,"10.3","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-22","  100","  100","9.17"," 2253",,,,," 2201","0.01","0.0","0.0",,"72","47",,"  330",,,"  360",,"25.9",,,"36.7","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-23","   30","   50","14.32"," 1354",,,,," 1312","0.00","0.0","0.0",,"52","36",,"  290",,,"  315",,"21.0",,,"28.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-24","    0","    0","5.82"," 1250",,,,," 0103","0.00","0.0","0.0",,"57","31",,"  350",,,"  270",,"8.9",,,"10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-25","   30","   30","7.61"," 1350",,,,," 1450","0.00","0.0","0.0",,"64","35",,"  210",,,"  225",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-26","   30","   50","9.40"," 1350",,,,," 0934","0.00","0.0","0.0",,"59","36",,"  300",,,"  360",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-27","    0","    0","4.70"," 2151",,,,," 1626","0.00","0.0","0.0",,"59","29",,"  170",,,"  180",,"6.9",,,"9.2",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-28","   10","    0","10.07"," 1554",,,,," 1516","0.00","0.0","0.0",,"68","38",,"  220",,,"  225",,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-29","   10","    0","6.71"," 1350",,,,," 1134","0.00","0.0","0.0",,"70","45",,"  300",,,"  315",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-09-30","    0","    0","5.82"," 1552",,,,," 1126","0.00","0.0","0.0",,"69","40",,"  190",,,"  135",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-10-01","   40","   20","7.83"," 1353",,,,," 1658","0.00","0.0","0.0",,"76","47",,"  140",,,"  135",,"14.1",,,"18.3","    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-10-02","  100","  100","12.08"," 1951",,,,," 1510","0.01","0.0","0.0",,"72","48",,"  300",,,"  270",,"21.0",,,"26.4","    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-10-03","   40","   40","10.74"," 1552",,,,," 1259","0.00","0.0","0.0",,"53","32",,"  290",,,"  270",,"17.9",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-10-04","    0","    0","10.51"," 1352",,,,," 1533","0.00","0.0","0.0",,"57","28",,"  270",,,"  270",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-10-05","   80","  100","8.95"," 1952",,,,," 1939","0.11","0.0","0.0",,"64","34",,"  210",,,"  180",,"14.1",,,"20.8",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-10-06","   90","  100","14.32"," 1650",,,,," 1052","0.00","0.0","0.0",,"59","46",,"  280",,,"  270",,"21.0",,,"25.3","    1",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1989-10-07","   60","   70","11.41"," 1352",,,,," 1203","0.00","0.0","0.0",,"49","34",,"  300",,,"  270",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,,
